symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
JKPAPER,INE789E01012,2021-07-05,NSE,EQ,EQ,buy,false,11.000000,223.149994,51345285,1200000004118703,2021-07-05T10:09:17
DCMSHRIRAM,INE499A01024,2021-07-05,NSE,EQ,EQ,buy,false,4.000000,942.799988,26643929,1100000004589182,2021-07-05T10:09:43
PRINCEPIPE,INE689W01016,2021-07-26,NSE,EQ,EQ,sell,false,1.000000,675.000000,52878096,1200000010246287,2021-07-26T12:07:40
PRINCEPIPE,INE689W01016,2021-07-26,NSE,EQ,EQ,sell,false,3.000000,674.799988,52885719,1200000010275148,2021-07-26T12:08:43
ATGL,INE399L01023,2021-07-26,NSE,EQ,BE,sell,false,2.000000,878.000000,2307930,1000000009500956,2021-07-26T12:09:06
FLUOROCHEM,INE09N301011,2021-07-26,NSE,EQ,EQ,buy,false,2.000000,1709.949951,28237409,1100000010394801,2021-07-26T12:10:04
JKLAKSHMI,INE786A01032,2021-07-26,NSE,EQ,EQ,buy,false,1.000000,709.099976,53251218,1200000010320837,2021-07-26T12:47:41
JKLAKSHMI,INE786A01032,2021-07-26,NSE,EQ,EQ,buy,false,1.000000,709.099976,53251659,1200000010320837,2021-07-26T12:47:44
JKLAKSHMI,INE786A01032,2021-07-26,NSE,EQ,EQ,buy,false,1.000000,709.099976,53329375,1200000010320837,2021-07-26T12:54:38
CDSL,INE736A01011,2021-07-26,NSE,EQ,BE,sell,false,1.000000,1287.599976,3169134,1000000009440499,2021-07-26T13:57:54
GRINDWELL,INE536A01023,2021-08-10,BSE,EQ,A,sell,false,2.000000,1210.650024,3587200,1628566200022621435,2021-08-10T11:10:49
JSWSTEEL,INE019A01038,2021-08-10,NSE,EQ,EQ,buy,false,4.000000,744.450012,51714195,1200000006585468,2021-08-10T11:11:07
APLAPOLLO,INE702C01027,2021-08-10,NSE,EQ,EQ,buy,false,3.000000,1739.000000,1547325,1000000006182870,2021-08-10T11:19:43
DEEPAKNTR,INE288B01029,2021-08-10,NSE,EQ,EQ,buy,false,2.000000,2165.000000,27324881,1100000007397945,2021-08-10T11:20:59
DEEPAKNI,INE288B01029,2021-08-10,BSE,EQ,A,sell,false,2.000000,2164.500000,3182600,1628566200030311128,2021-08-10T11:21:18
CRISIL,INE007A01025,2021-08-16,BSE,EQ,A,sell,false,1.000000,2442.350098,3307200,1629084600014727188,2021-08-16T10:34:59
BALRAMCHIN,INE119A01028,2021-08-16,NSE,EQ,EQ,sell,false,9.000000,341.100006,1315946,1000000005259493,2021-08-16T10:35:10
GUJGASLTD,INE844O01030,2021-08-16,NSE,EQ,EQ,buy,false,1.000000,750.000000,26981653,1100000006266915,2021-08-16T10:35:57
GUJGASLTD,INE844O01030,2021-08-16,NSE,EQ,EQ,buy,false,3.000000,749.849976,26991790,1100000006294962,2021-08-16T10:36:31
VEDL,INE205A01025,2021-08-16,NSE,EQ,EQ,buy,false,8.000000,332.799988,76787208,1300000006049186,2021-08-16T10:37:15
VEDL,INE205A01025,2021-08-24,BSE,EQ,A,sell,false,8.000000,282.549988,3580700,1629775800044624433,2021-08-24T09:59:36
JKPAPER,INE789E01012,2021-08-24,BSE,EQ,A,sell,false,11.000000,228.449997,13607000,1629778964296646751,2021-08-24T09:59:44
PRAJIND,INE074A01025,2021-08-24,NSE,EQ,BE,sell,false,9.000000,327.450012,51155342,1200000004271211,2021-08-24T10:00:39
TECHM,INE669C01036,2021-08-24,NSE,EQ,EQ,buy,false,3.000000,1443.349976,76119082,1300000004156555,2021-08-24T10:00:43
NYKAA,INE388Y01029,2021-11-11,BSE,EQ,B,buy,false,3.000000,2067.250000,6625900,1636602960520512091,2021-11-11T09:37:52
TCS,INE467B01029,2022-01-24,NSE,EQ,EQ,buy,false,37.000000,3804.350098,78118562,1300000010421168,2022-01-24T10:35:34
TCS,INE467B01029,2022-01-24,NSE,EQ,EQ,buy,false,7.000000,3804.350098,78118561,1300000010421168,2022-01-24T10:35:34
