symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,13.000000,199.600006,403224690,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,5.000000,199.750000,403224685,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,85.000000,199.699997,403224687,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,3.000000,199.699997,403224686,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,82.000000,199.500000,403224695,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,21.000000,199.500000,403224699,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,25.000000,199.550003,403224694,1200000020805833,2024-12-12T10:53:42
MON100,INF247L01AP3,2024-12-12,NSE,EQ,EQ,sell,false,38.000000,199.600006,403224691,1200000020805833,2024-12-12T10:53:42
CREDITACC,INE741K01010,2024-12-18,NSE,EQ,EQ,sell,false,9.000000,865.000000,597369,1000000004204476,2024-12-18T09:27:38
CREDITACC,INE741K01010,2024-12-18,NSE,EQ,EQ,sell,false,1.000000,865.049988,597368,1000000004204476,2024-12-18T09:27:38
CREDITACC,INE741K01010,2024-12-18,NSE,EQ,EQ,sell,false,43.000000,864.849976,597370,1000000004204476,2024-12-18T09:27:38
JBMA,INE927D01044,2024-12-18,NSE,EQ,EQ,sell,false,31.000000,1681.000000,407119472,1200000056294195,2024-12-18T14:14:31
MIDCAPETF,INF769K01IC9,2024-12-18,NSE,EQ,EQ,buy,false,500.000000,21.900000,407507076,1200000059154208,2024-12-18T14:34:26
MIDCAPETF,INF769K01IC9,2024-12-18,NSE,EQ,EQ,buy,false,3837.000000,21.900000,407507584,1200000059154208,2024-12-18T14:34:26
MIDCAPETF,INF769K01IC9,2024-12-27,NSE,EQ,EQ,buy,false,7500.000000,21.400000,406474955,1200000048454629,2024-12-27T14:32:10
NIFTYBEES,INF204KB14I2,2025-01-13,NSE,EQ,EQ,buy,false,192.000000,259.100006,408599824,1200000070644799,2025-01-13T13:45:42
GOLDBEES,INF204KB17I5,2025-01-14,NSE,EQ,EQ,buy,false,1.000000,65.970001,210081961,1100000074644129,2025-01-14T15:29:52
NIFTYBEES,INF204KB14I2,2025-01-15,BSE,EQ,B,buy,false,192.000000,259.299988,5733700,1736929909641175961,2025-01-15T14:17:20
NIFTYBEES,INF204KB14I2,2025-01-17,NSE,EQ,EQ,buy,false,192.000000,259.579987,402845360,1200000022451999,2025-01-17T10:44:39
GOLDBEES,INF204KB17I5,2025-01-20,BSE,EQ,E,buy,false,1.000000,66.559998,2090000,1737344700026066158,2025-01-20T14:25:11
GOLDBEES,INF204KB17I5,2025-01-20,BSE,EQ,E,sell,false,3.000000,66.529999,2095700,1737344700026066321,2025-01-20T14:26:01
NIFTYBEES,INF204KB14I2,2025-01-22,NSE,EQ,EQ,buy,false,497.000000,257.750000,407500925,1200000060027060,2025-01-22T13:14:22
NIFTYBEES,INF204KB14I2,2025-01-22,NSE,EQ,EQ,buy,false,279.000000,257.750000,407500926,1200000060027060,2025-01-22T13:14:22
NIFTYBEES,INF204KB14I2,2025-01-27,NSE,EQ,EQ,buy,false,977.000000,255.660004,411102086,1200000083557523,2025-01-27T15:14:55
GOLDBEES,INF204KB17I5,2025-02-21,NSE,EQ,EQ,buy,false,139.000000,71.930000,204908862,1100000038744599,2025-02-21T11:58:54
