symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,56.000000,422.679993,203910162,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910167,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910174,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910184,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910186,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910180,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910169,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910171,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910172,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910185,1100000038930934,2025-10-15T11:54:44
EMBASSY,INE041025011,2025-10-15,NSE,EQ,RR,buy,false,1.000000,422.679993,203910173,1100000038930934,2025-10-15T11:54:44
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,1.000000,342.470001,2616450,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,1.000000,342.470001,2616449,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,105.000000,342.459991,2616448,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,10.000000,342.480011,2616451,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,1.000000,342.480011,2616452,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,1.000000,342.480011,2616453,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,6.000000,342.480011,2616454,1000000030672503,2025-10-15T11:55:19
BIRET,INE0FDU25010,2025-10-15,NSE,EQ,RR,buy,false,166.000000,342.480011,2616685,1000000030672503,2025-10-15T11:55:19
GOLDBEES,INF204KB17I5,2025-10-15,BSE,EQ,E,sell,false,106.000000,105.250000,9945900,1760513513585628637,2025-10-15T15:24:49
GOLDBEES,INF204KB17I5,2025-10-15,BSE,EQ,E,sell,false,34.000000,105.230003,9946400,1760513513585628637,2025-10-15T15:24:49
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,1496.000000,285.940002,3699700,1760521256791387403,2025-10-15T15:27:14
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,5.000000,286.010010,3697500,1760521256791387403,2025-10-15T15:27:14
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,481.000000,285.989990,3698600,1760521256791387403,2025-10-15T15:27:14
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,667.000000,285.950012,3699200,1760521256791387403,2025-10-15T15:27:14
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,42.000000,285.929993,3699900,1760521256791387403,2025-10-15T15:27:14
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,351.000000,286.000000,3698100,1760521256791387403,2025-10-15T15:27:14
NIFTYBEES,INF204KB14I2,2025-10-15,BSE,EQ,B,sell,false,2.000000,286.149994,3697300,1760521256791387403,2025-10-15T15:27:14
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,954200,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,95.000000,421.000000,901400,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,10.000000,421.000000,940800,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,13.000000,421.000000,934100,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,13.000000,421.000000,942800,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,16.000000,421.000000,944200,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,20.000000,421.000000,943600,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,2.000000,421.000000,934500,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,933500,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,933900,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,934300,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,942600,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,943000,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,25.000000,421.000000,943400,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,36.000000,421.000000,933700,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,37.000000,421.000000,946700,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,4.000000,421.000000,901600,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,5.000000,421.000000,943200,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,5.000000,421.000000,954600,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,559.000000,421.000000,955700,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,6.000000,421.000000,954400,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,8.000000,421.000000,944000,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,83.000000,421.000000,938600,1760585400108233093,2025-10-16T11:52:57
EMBASSY,INE041025011,2025-10-16,BSE,EQ,IF,buy,false,100.000000,421.000000,914100,1760585400108233093,2025-10-16T11:52:57
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,871.000000,343.000000,3984862,1000000034851599,2025-10-16T12:26:01
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,3.000000,343.000000,3984861,1000000034851599,2025-10-16T12:26:01
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,30.000000,343.959991,4803912,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,1.000000,343.959991,4803913,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,1.000000,343.959991,4803914,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,1.000000,343.959991,4805931,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,1.000000,343.959991,4807500,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,1.000000,343.959991,4808706,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,14.000000,343.959991,4804261,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,18.000000,343.959991,4915770,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,20.000000,343.959991,4915771,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,21.000000,343.959991,4803911,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,25.000000,343.959991,4915769,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,43.000000,343.959991,4803915,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,3.000000,343.619995,4803910,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,3.000000,343.959991,4915768,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,55.000000,343.959991,4916542,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-16,NSE,EQ,RR,buy,false,10.000000,343.959991,4916018,1000000047346000,2025-10-16T13:19:14
BIRET,INE0FDU25010,2025-10-24,NSE,EQ,RR,buy,false,563.000000,345.799988,2072739,1000000023544115,2025-10-24T10:53:33
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,159.000000,343.799988,3209311,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,4.000000,343.799988,3383096,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,48.000000,343.799988,3321459,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,5.000000,343.799988,3405111,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,7.000000,343.799988,3359258,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,9.000000,343.799988,3441092,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,102.000000,343.799988,2635119,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,3.000000,343.799988,2156261,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,16.000000,343.799988,3323622,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,170.000000,343.799988,2662032,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,17.000000,343.799988,3387114,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,209.000000,343.799988,2565984,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,29.000000,343.799988,2150671,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,3.000000,343.799988,2734191,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,3.000000,343.799988,3368283,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,33.000000,343.799988,3022551,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,4.000000,343.799988,2718008,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,4.000000,343.799988,3325117,1000000022623002,2025-10-29T10:51:04
BIRET,INE0FDU25010,2025-10-29,NSE,EQ,RR,buy,false,47.000000,343.799988,3261782,1000000022623002,2025-10-29T10:51:04
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,100.000000,114.650002,402314723,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,103.000000,114.650002,403347996,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,1.000000,114.650002,402314722,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,1.000000,114.650002,403863025,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,1.000000,114.650002,403863026,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,120.000000,114.650002,403481011,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,15.000000,114.650002,402314721,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,2401.000000,114.650002,403863758,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,332.000000,114.650002,403481811,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,580.000000,114.650002,403481065,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-10-29,NSE,EQ,RR,buy,false,87.000000,114.650002,402314724,1200000028452589,2025-10-29T10:52:18
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2176000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,2.000000,119.699997,2178200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2176600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2176800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2177200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2177400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2177800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2178000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2178400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2178600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2179000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2179200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2179800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2180200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2180400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2180600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2181000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2165800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2166000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2166200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2166400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2166600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2166800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,10.000000,119.699997,2176200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2167200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2167400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2167600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2167800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2168000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2168200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2168400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2168600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2168800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2169000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2169200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2169400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2169600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2169800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2170000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2170200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2170400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2170600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2170800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2171000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2171200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2171400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2171600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2171800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2172000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2172200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2172600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2172800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2173000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2173200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2173400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2173600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2173800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2174000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2174200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2174400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2174800,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2175000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2175200,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2175400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,12.000000,119.699997,2183000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,19.000000,119.699997,2175600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,2.000000,119.699997,2176400,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,2.000000,119.699997,2177000,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,2.000000,119.699997,2177600,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,98.000000,119.699997,2165700,1762831800013355597,2025-11-11T14:41:47
KRT,INE1JAR25012,2025-11-11,BSE,EQ,IF,buy,false,2.000000,119.699997,2178800,1762831800013355597,2025-11-11T14:41:47
