symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
MGL,INE002S01010,2021-07-20,NSE,EQ,EQ,buy,false,5.000000,1149.050049,50040636,1200000000260909,2021-07-20T09:15:21
RELIANCE,INE002A01018,2021-07-20,NSE,EQ,EQ,buy,false,2.000000,2103.550049,75050061,1300000000314401,2021-07-20T09:15:22
RELIANCE,INE002A01018,2021-07-20,NSE,EQ,EQ,buy,false,4.000000,2103.800049,75050062,1300000000314401,2021-07-20T09:15:22
TCS,INE467B01029,2021-07-20,NSE,EQ,EQ,buy,false,1.000000,3185.000000,75050343,1300000000315319,2021-07-20T09:15:22
TCS,INE467B01029,2021-07-20,NSE,EQ,EQ,buy,false,4.000000,3185.000000,75050342,1300000000315319,2021-07-20T09:15:22
POLYCAB,INE455K01017,2021-07-20,NSE,EQ,EQ,buy,false,7.000000,1969.400024,50041045,1200000000261794,2021-07-20T09:15:22
APLAPOLLO,INE702C01027,2021-07-20,NSE,EQ,EQ,buy,false,3.000000,1479.650024,2744656,1000000008895089,2021-07-20T11:31:06
FLUOROCHEM,INE09N301011,2021-07-26,NSE,EQ,EQ,buy,false,2.000000,1641.500000,25316387,1100000001020091,2021-07-26T09:19:53
JKLAKSHMI,INE786A01032,2021-07-26,NSE,EQ,EQ,buy,false,3.000000,699.750000,50318141,1200000000987586,2021-07-26T09:20:01
PRINCEPIPE,INE689W01016,2021-07-26,NSE,EQ,EQ,sell,false,1.000000,678.000000,50388905,1200000001202866,2021-07-26T09:21:42
PRINCEPIPE,INE689W01016,2021-07-26,NSE,EQ,EQ,sell,false,1.000000,677.799988,50388906,1200000001202866,2021-07-26T09:21:42
PRINCEPIPE,INE689W01016,2021-07-26,NSE,EQ,EQ,sell,false,2.000000,677.799988,50388907,1200000001202866,2021-07-26T09:21:42
CDSL,INE736A01011,2021-07-26,NSE,EQ,BE,sell,false,2.000000,1287.599976,3000327,1000000000890151,2021-07-26T13:36:12
ZOMATO,INE758T01015,2021-07-30,NSE,EQ,EQ,buy,false,10.000000,137.350006,76926649,1300000006243505,2021-07-30T10:12:07
CYIENT,INE136B01020,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,960.349976,3049104,1000000012089171,2021-08-04T13:12:05
CYIENT,INE136B01020,2021-08-04,NSE,EQ,EQ,buy,false,2.000000,960.349976,3049103,1000000012089171,2021-08-04T13:12:05
TATAELXSI,INE670A01012,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,4223.000000,79039819,1300000013064908,2021-08-04T13:12:06
LAURUSLABS,INE947Q01028,2021-08-04,NSE,EQ,EQ,buy,false,4.000000,643.250000,53272972,1200000012791671,2021-08-04T13:12:06
JKPAPER,INE789E01012,2021-08-04,NSE,EQ,EQ,buy,false,11.000000,248.000000,53272956,1200000012791479,2021-08-04T13:12:06
CRISIL,INE007A01025,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,2894.000000,3049137,1000000012089281,2021-08-04T13:12:06
PERSISTENT,INE262H01013,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,2996.699951,53273081,1200000012792143,2021-08-04T13:12:07
TATASTEEL,INE081A01012,2021-08-04,NSE,EQ,EQ,buy,false,3.000000,1413.300049,79039963,1300000013065373,2021-08-04T13:12:07
FSL,INE684F01012,2021-08-04,NSE,EQ,EQ,buy,false,14.000000,203.800003,29603898,1100000014648163,2021-08-04T13:12:07
DEEPAKNTR,INE288B01029,2021-08-04,NSE,EQ,EQ,buy,false,2.000000,2064.899902,29603815,1100000014647778,2021-08-04T13:12:07
FLUOROCHEM,INE09N301011,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,1756.300049,29604029,1100000014648748,2021-08-04T13:12:08
KPRMILL,INE930H01023,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,1984.949951,53273177,1200000012792830,2021-08-04T13:12:08
KPRMILL,INE930H01023,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,1984.949951,53273178,1200000012792830,2021-08-04T13:12:08
FLUOROCHEM,INE09N301011,2021-08-04,NSE,EQ,EQ,buy,false,1.000000,1756.300049,29604030,1100000014648748,2021-08-04T13:12:08
APLAPOLLO,INE702C01027,2021-08-04,NSE,EQ,EQ,buy,false,2.000000,1773.900024,3116204,1000000012350654,2021-08-04T13:18:41
CDSL,INE736A01011,2021-08-04,NSE,EQ,BE,buy,false,1.000000,1351.650024,3119651,1000000012365396,2021-08-04T13:19:02
CDSL,INE736A01011,2021-08-04,NSE,EQ,BE,buy,false,1.000000,1351.650024,3121041,1000000012369778,2021-08-04T13:19:12
GRINDWELL,INE536A01023,2021-08-09,NSE,EQ,EQ,sell,false,2.000000,1175.000000,25887095,1100000002708808,2021-08-09T09:41:46
JSWSTEEL,INE019A01038,2021-08-09,NSE,EQ,EQ,buy,false,7.000000,749.349976,50689066,1200000002511813,2021-08-09T09:42:30
ZOMATO,INE758T01015,2021-08-10,NSE,EQ,EQ,buy,false,25.000000,131.000000,75008124,1300000000017715,2021-08-10T09:07:09
VEDL,INE205A01025,2021-08-16,NSE,EQ,EQ,buy,false,15.000000,327.100006,75612440,1300000002044767,2021-08-16T09:30:15
BALRAMCHIN,INE119A01028,2021-08-16,NSE,EQ,EQ,sell,false,9.000000,343.649994,487008,1000000001869944,2021-08-16T09:32:00
CRISIL,INE007A01025,2021-08-16,BSE,EQ,A,sell,false,2.000000,2446.350098,1290000,1629084600014213385,2021-08-16T09:32:20
GUJGASLTD,INE844O01030,2021-08-16,NSE,EQ,EQ,buy,false,8.000000,751.049988,25627711,1100000002223423,2021-08-16T09:33:25
JKPAPER,INE789E01012,2021-08-24,BSE,EQ,A,sell,false,21.000000,227.149994,10638200,1629778257004285601,2021-08-24T09:45:19
JKPAPER,INE789E01012,2021-08-24,BSE,EQ,A,sell,false,1.000000,227.199997,10638000,1629778257004285601,2021-08-24T09:45:19
VEDL,INE205A01025,2021-08-24,BSE,EQ,A,sell,false,15.000000,281.049988,2634500,1629775800044471516,2021-08-24T09:45:33
PRAJIND,INE074A01025,2021-08-24,NSE,EQ,BE,sell,false,9.000000,326.000000,50893067,1200000003268022,2021-08-24T09:46:11
TECHM,INE669C01036,2021-08-24,NSE,EQ,EQ,buy,false,5.000000,1447.650024,75922765,1300000003221047,2021-08-24T09:49:14
ONGC,INE213A01029,2021-08-26,BSE,EQ,A,sell,false,100.000000,115.800003,887600,1629948600078458790,2021-08-26T09:45:11
APLAPOLLO,INE702C01027,2021-08-27,NSE,EQ,EQ,buy,false,2.000000,1650.000000,11704,1000000000018669,2021-08-27T09:07:31
JKLAKSHMI,INE786A01032,2021-08-27,NSE,EQ,EQ,buy,false,6.000000,705.000000,50007618,1200000000014616,2021-08-27T09:07:31
LAURUSLABS,INE947Q01028,2021-08-27,NSE,EQ,EQ,buy,false,6.000000,666.250000,50010018,1200000000015710,2021-08-27T09:07:31
JSWSTEEL,INE019A01038,2021-08-27,NSE,EQ,EQ,buy,false,3.000000,672.900024,50006344,1200000000014868,2021-08-27T09:07:31
GUJGASLTD,INE844O01030,2021-08-27,NSE,EQ,EQ,buy,false,5.000000,704.950012,25007939,1100000000008161,2021-08-27T09:07:31
TECHM,INE669C01036,2021-08-27,NSE,EQ,EQ,buy,false,2.000000,1449.849976,75013374,1300000000009483,2021-08-27T09:07:31
FSL,INE684F01012,2021-08-27,NSE,EQ,EQ,buy,false,14.000000,181.399994,25010196,1100000000007699,2021-08-27T09:07:31
TATAELXSI,INE670A01012,2021-08-27,NSE,EQ,EQ,buy,false,1.000000,4861.600098,75003223,1300000000008604,2021-08-27T09:07:31
CYIENT,INE136B01020,2021-08-27,NSE,EQ,EQ,buy,false,3.000000,942.000000,5989,1000000000008519,2021-08-27T09:07:31
TATASTEEL,INE081A01012,2021-08-27,NSE,EQ,EQ,buy,false,4.000000,1379.000000,75005295,1300000000008964,2021-08-27T09:07:31
CHAMBLFERT,INE085A01013,2021-08-27,NSE,EQ,EQ,buy,false,17.000000,328.000000,3417,1000000000022148,2021-08-27T09:07:31
DEEPAKNTR,INE288B01029,2021-08-27,NSE,EQ,EQ,buy,false,1.000000,2080.000000,25012741,1100000000007014,2021-08-27T09:07:31
FLUOROCHEM,INE09N301011,2021-08-27,NSE,EQ,EQ,buy,false,1.000000,1698.000000,25009962,1100000000007329,2021-08-27T09:07:31
DCMSHRIRAM,INE499A01024,2021-08-27,NSE,EQ,EQ,buy,false,7.000000,885.000000,25001219,1100000000025049,2021-08-27T09:07:31
KPRMILL,INE930H01023,2021-08-27,NSE,EQ,EQ,buy,false,1.000000,1750.000000,50008147,1200000000015195,2021-08-27T09:07:31
KPRMILL,INE930H01023,2021-08-27,NSE,EQ,EQ,buy,false,1.000000,1750.000000,50008146,1200000000015195,2021-08-27T09:07:31
PERSISTENT,INE262H01013,2021-08-27,NSE,EQ,EQ,buy,false,1.000000,3214.350098,50032458,1200000000014617,2021-08-27T09:15:26
ALKYLAMINE,INE150B01039,2021-08-30,BSE,EQ,A,sell,false,2.000000,4282.000000,27000,1630294200019036020,2021-08-30T09:07:13
BSE,INE118H01025,2021-08-30,NSE,EQ,EQ,sell,false,9.000000,1100.000000,17631,1000000000006750,2021-08-30T09:07:59
HEROMOTOCO,INE158A01026,2021-08-30,BSE,EQ,A,sell,false,3.000000,2675.000000,23400,1630294200024002034,2021-08-30T09:15:00
CDSL,INE736A01011,2021-08-31,NSE,EQ,BE,sell,false,1.000000,1214.900024,1067773,1000000004111194,2021-08-31T10:00:52
CDSL,INE736A01011,2021-08-31,NSE,EQ,BE,sell,false,6.000000,1214.900024,1067772,1000000004111194,2021-08-31T10:00:52
CYIENT,INE136B01020,2021-08-31,NSE,EQ,EQ,sell,false,8.000000,980.200012,1079250,1000000004162363,2021-08-31T10:01:43
CYIENT,INE136B01020,2021-08-31,NSE,EQ,EQ,sell,false,4.000000,980.250000,1079249,1000000004162363,2021-08-31T10:01:43
FSL,INE684F01012,2021-08-31,BSE,EQ,A,sell,false,56.000000,181.149994,3754200,1630379701063609844,2021-08-31T10:01:52
WIPRO,INE075A01022,2021-08-31,NSE,EQ,EQ,buy,false,19.000000,633.950012,76098967,1300000004167148,2021-08-31T10:03:51
FORTIS,INE061F01013,2021-08-31,NSE,EQ,EQ,buy,false,38.000000,289.600006,26175441,1100000004350820,2021-08-31T10:04:08
TECHM,INE669C01036,2021-09-01,NSE,EQ,EQ,buy,false,1.000000,1435.849976,78324143,1300000012451045,2021-09-01T13:09:56
TECHM,INE669C01036,2021-09-01,NSE,EQ,EQ,buy,false,1.000000,1435.849976,78324144,1300000012451045,2021-09-01T13:09:56
MON100,INF247L01AP3,2021-09-02,BSE,EQ,E,buy,false,90.000000,113.089996,185100,1630554300032003726,2021-09-02T15:10:24
KEI,INE878B01027,2021-09-20,NSE,EQ,EQ,buy,false,14.000000,862.299988,50583169,1200000002326099,2021-09-20T09:31:46
POLYCAB,INE455K01017,2021-09-20,NSE,EQ,EQ,buy,false,5.000000,2553.949951,50586344,1200000002339510,2021-09-20T09:31:53
POLYCAB,INE455K01017,2021-09-20,NSE,EQ,EQ,buy,false,1.000000,2552.850098,50586343,1200000002339510,2021-09-20T09:31:53
MON100,INF247L01AP3,2021-09-21,NSE,EQ,EQ,buy,false,100.000000,109.110001,51560356,1200000006134897,2021-09-21T10:19:45
GUJGAS,INE844O01030,2021-09-27,BSE,EQ,A,sell,false,17.000000,609.549988,4117100,1632713400000966947,2021-09-27T10:41:53
JKLAKSHMI,INE786A01032,2021-09-27,NSE,EQ,EQ,sell,false,5.000000,626.049988,51892185,1200000006655057,2021-09-27T10:42:06
JKLAKSHMI,INE786A01032,2021-09-27,NSE,EQ,EQ,sell,false,7.000000,626.099976,51892184,1200000006655057,2021-09-27T10:42:06
JSWSTEEL,INE019A01038,2021-09-27,NSE,EQ,EQ,sell,false,14.000000,657.700012,51895133,1200000006665748,2021-09-27T10:42:19
LAURUSLABS,INE947Q01028,2021-09-27,NSE,EQ,EQ,sell,false,21.000000,593.000000,51898225,1200000006677123,2021-09-27T10:42:32
DLF,INE271C01023,2021-09-27,BSE,EQ,A,buy,false,30.000000,419.500000,4402400,1632713400010894265,2021-09-27T10:43:51
SONATSOFTW,INE269A01021,2021-09-27,NSE,EQ,EQ,buy,false,14.000000,948.500000,77153007,1300000006592735,2021-09-27T10:44:06
TATACHEM,INE092A01019,2021-09-27,NSE,EQ,EQ,buy,false,16.000000,908.250000,77156194,1300000006602650,2021-09-27T10:44:21
MON100,INF247L01AP3,2021-10-05,NSE,EQ,EQ,buy,false,47.000000,106.949997,52313977,1200000008309110,2021-10-05T11:07:08
MON100,INF247L01AP3,2021-10-18,NSE,EQ,EQ,buy,false,1.000000,111.470001,53537973,1200000011760521,2021-10-18T12:00:01
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,3.000000,842.500000,2944728,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,2.000000,842.500000,2944731,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,3.000000,842.500000,2944730,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,2.000000,842.500000,2944725,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,3.000000,842.500000,2944732,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,3.000000,842.500000,2944726,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,2.000000,842.500000,2944729,1000000010385446,2021-10-18T12:08:31
APLAPOLLO,INE702C01027,2021-10-18,NSE,EQ,EQ,sell,false,2.000000,842.500000,2944727,1000000010385446,2021-10-18T12:08:31
RADICO,INE944F01028,2021-10-18,NSE,EQ,EQ,buy,false,10.000000,1120.000000,80383876,1300000014522212,2021-10-18T12:11:10
RADICO,INE944F01028,2021-10-18,NSE,EQ,EQ,buy,false,1.000000,1119.150024,80383875,1300000014522212,2021-10-18T12:11:10
TITAN,INE280A01028,2021-10-18,NSE,EQ,EQ,buy,false,6.000000,2625.000000,80385310,1300000014526269,2021-10-18T12:11:14
